,ResponseId,Q409,eBMRQ_total,BMRQ_emotion,BMRQ_sensorimotor,BMRQ_moodreg,BMRQ_musicseek,BMRQ_socialreward,BMRQ_absorption,Gold_total,Gold_activeengagement,Gold_perceptualabilities,Gold_musicaltraining,Gold_singingabilities,Gold_emotion,Gold_musicalsophistication,AIMS_total,PASS_total,PASS_sex,PASS_eating,PASS_touch,PASS_feeling,PASS_sound,PASS_vision,PASS_movement,PASS_temperature,PASS_general,PASS_smell,PASS_noaud,name,value,stim,rating,pre_post,stim_type
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X38_Q402,3,38,speech,pre,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X39_Q402,3,39,speech,pre,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X40_Q402,4,40,speech,pre,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X41_Q402,3,41,speech,pre,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X42_Q402,1,42,speech,pre,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X43_Q402,1,43,speech,pre,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X44_Q402,4,44,speech,pre,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X45_Q402,4,45,speech,pre,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X46_Q402,3,46,speech,pre,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X47_Q402,3,47,speech,pre,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X48_Q402,2,48,speech,pre,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X1_Q406,7,1,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X2_Q406,8,2,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X3_Q406,6,3,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X4_Q406,6,4,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X5_Q406,7,5,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X6_Q406,4,6,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X7_Q406,5,7,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X8_Q406,4,8,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X9_Q406,3,9,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X10_Q406,2,10,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X11_Q406,5,11,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X12_Q406,2,12,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X13_Q406,5,13,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X14_Q406,7,14,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X15_Q406,8,15,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X16_Q406,5,16,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X17_Q406,4,17,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X18_Q406,4,18,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X19_Q406,3,19,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X20_Q406,5,20,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X21_Q406,8,21,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X22_Q406,4,22,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X23_Q406,4,23,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X24_Q406,4,24,speech,post,illusion
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X25_Q406,2,25,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X26_Q406,4,26,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X27_Q406,4,27,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X28_Q406,4,28,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X29_Q406,3,29,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X30_Q406,2,30,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X31_Q406,4,31,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X32_Q406,4,32,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X33_Q406,2,33,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X34_Q406,3,34,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X35_Q406,3,35,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X36_Q406,3,36,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X37_Q406,2,37,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X38_Q406,3,38,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X39_Q406,3,39,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X40_Q406,4,40,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X41_Q406,3,41,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X42_Q406,1,42,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X43_Q406,1,43,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X44_Q406,5,44,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X45_Q406,4,45,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X46_Q406,4,46,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X47_Q406,2,47,speech,post,control
1,11226458,Laurel,95,18,17,16,15,16,13,5,4,5.8889,3.8333,5.7143,5.5,4.8889,114,13,1,0,3,0,1,3,2,3,0,1,12,X48_Q406,2,48,speech,post,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X1_Q397,8,1,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X2_Q397,7,2,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X3_Q397,6,3,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X4_Q397,7,4,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X5_Q397,7,5,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X6_Q397,7,6,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X7_Q397,6,7,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X8_Q397,5,8,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X9_Q397,5,9,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X10_Q397,5,10,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X11_Q397,5,11,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X12_Q397,5,12,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X13_Q397,6,13,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X14_Q397,6,14,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X15_Q397,3,15,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X16_Q397,6,16,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X17_Q397,6,17,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X18_Q397,6,18,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X19_Q397,6,19,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X20_Q397,6,20,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X21_Q397,6,21,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X22_Q397,5,22,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X23_Q397,9,23,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X24_Q397,7,24,liking,pre,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X25_Q397,3,25,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X26_Q397,8,26,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X27_Q397,5,27,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X28_Q397,4,28,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X29_Q397,6,29,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X30_Q397,6,30,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X31_Q397,3,31,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X32_Q397,4,32,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X33_Q397,7,33,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X34_Q397,4,34,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X35_Q397,6,35,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X36_Q397,7,36,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X37_Q397,8,37,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X38_Q397,3,38,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X39_Q397,5,39,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X40_Q397,6,40,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X41_Q397,3,41,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X42_Q397,7,42,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X43_Q397,6,43,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X44_Q397,4,44,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X45_Q397,5,45,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X46_Q397,7,46,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X47_Q397,6,47,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X48_Q397,8,48,liking,pre,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X1_Q454,7,1,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X2_Q454,5,2,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X3_Q454,4,3,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X4_Q454,7,4,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X5_Q454,7,5,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X6_Q454,6,6,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X7_Q454,3,7,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X8_Q454,5,8,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X9_Q454,7,9,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X10_Q454,5,10,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X11_Q454,5,11,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X12_Q454,6,12,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X13_Q454,7,13,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X14_Q454,6,14,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X15_Q454,3,15,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X16_Q454,5,16,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X17_Q454,4,17,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X18_Q454,6,18,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X19_Q454,4,19,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X20_Q454,6,20,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X21_Q454,5,21,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X22_Q454,6,22,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X23_Q454,6,23,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X24_Q454,6,24,liking,post,illusion
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X25_Q454,6,25,liking,post,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X26_Q454,6,26,liking,post,control
1,11228201,Yanny,85,14,13,15,17,10,16,3.7297,3.8889,4.8889,1.1667,2.5714,5.6667,2.5556,112,13,1,0,3,0,3,1,2,2,0,1,10,X27_Q454,4,27,liking,post,control
